,Unnamed: 0_home,h_a_home,xG_home,xGA_home,npxG_home,npxGA_home,deep_home,deep_allowed_home,scored_home,missed_home,xpts_home,result_home,date,wins_home,draws_home,loses_home,pts_home,npxGD_home,teamId_home,ppda_cal_home,allowed_ppda_home,matchtime_home,tot_points_home,round_home,tot_goal_home,tot_con_home,Referee.x,HS.x_home,HST.x_home,HF.x_home,HC.x_home,HY.x_home,HR.x_home,AS.x_home,AST.x_home,AF.x_home,AC.x_home,AY.x_home,AR.x_home,B365H.x_home,B365D.x_home,B365A.x_home,HtrgPerc_home,AtrgPerc_home,matchDay_home,Unnamed: 0_away,h_a_away,xG_away,xGA_away,npxG_away,npxGA_away,deep_away,deep_allowed_away,scored_away,missed_away,xpts_away,result_away,wins_away,draws_away,loses_away,pts_away,npxGD_away,teamId_away,ppda_cal_away,allowed_ppda_away,matchtime_away,tot_points_away,round_away,tot_goal_away,tot_con_away,HS.x_away,HST.x_away,HF.x_away,HC.x_away,HY.x_away,HR.x_away,AS.x_away,AST.x_away,AF.x_away,AC.x_away,AY.x_away,AR.x_away,B365H.x_away,B365D.x_away,B365A.x_away,HtrgPerc_away,AtrgPerc_away,matchDay_away,game_id,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
30,60,h,1.3279299999999998,1.2276200000000002,0.56676,1.2276200000000002,4,4,1,1,1.4707,d,2019-08-25 16:30:00,0,1,0,1,-0.66086,Wolves,11.833333333333302,14.619047619047599,16,3,3,2,2,C Pawson,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.11764705882352902,0.307692307692308,Sun,57,a,1.2276200000000002,1.3279299999999998,1.2276200000000002,0.56676,4,4,1,1,1.2223,d,0,1,0,1,0.66086,Burnley,14.619047619047599,11.833333333333302,16,4,3,5,3,17,2,9,4,0,0,13,4,11,3,2,0,1.85,3.4,4.5,0.11764705882352902,0.307692307692308,Sun,20190825163000,Wolves,observation,1566757200,EGBB,Birmingham,2019-08-25 16:30:00,D,86.0,34,3400,Fair,,,57.0,85.0,37.0,29.68,6.0,86.0,180.0,S,,6.0,,,,,,Low,85.0,1,,,,,CLR,,,,,,,,,
31,62,h,0.769616,1.90356,0.769616,1.90356,6,13,1,1,0.5769,d,2019-08-31 12:30:00,0,1,0,1,-1.133944,Southampton,6.66666666666667,13.5714285714286,12,4,4,4,6,M Dean,10,2,17,2,1,1,21,8,7,3,2,0,3.8,3.3,2.05,0.2,0.38095238095238104,Sat,61,a,1.90356,0.769616,1.90356,0.769616,13,6,1,1,2.202,d,0,1,0,1,1.133944,Man Utd,13.5714285714286,6.66666666666667,12,5,4,7,4,10,2,17,2,1,1,21,8,7,3,2,0,3.8,3.3,2.05,0.2,0.38095238095238104,Sat,20190831123000,Southampton,observation,1567261200,EGHI,Southampton,2019-08-31 12:30:00,D,66.0,28,2890,Mostly Cloudy / Windy,,,55.0,66.0,68.0,29.82,6.0,66.0,210.0,SSW,,21.0,,,,,,Moderate,66.0,3,,,,,BKN,,,,,,,,,
32,68,h,2.23766,0.554726,2.23766,0.554726,10,7,3,1,2.6031,w,2019-08-31 15:00:00,1,0,0,3,1.682934,Leicester,6.91428571428571,10.0,15,8,4,6,3,P Bankes,13,5,9,4,1,0,8,2,11,5,3,0,1.7,4.0,4.75,0.384615384615385,0.25,Sat,64,a,0.554726,2.23766,0.554726,2.23766,7,10,1,3,0.2616,l,0,0,1,0,-1.682934,Bournemouth,10.0,6.91428571428571,15,4,4,5,8,13,5,9,4,1,0,8,2,11,5,3,0,1.7,4.0,4.75,0.384615384615385,0.25,Sat,20190831150000,Leicester,observation,1567270200,EGNX,East Midlands,2019-08-31 15:00:00,D,66.0,30,3090,Partly Cloudy / Windy,,,52.0,66.0,60.0,29.43,6.0,66.0,260.0,W,,21.0,,,,,,Low,66.0,2,,,,,SCT,,,,,,,,,
33,70,h,1.04131,1.1068,1.04131,1.1068,2,6,1,1,1.3018,d,2019-08-31 15:00:00,0,1,0,1,-0.06548999999999999,Newcastle United,19.6,12.0,15,4,4,3,5,G Scott,13,5,5,6,2,0,13,3,11,5,3,0,2.5,3.25,2.87,0.384615384615385,0.23076923076923103,Sat,73,a,1.1068,1.04131,1.1068,1.04131,6,2,1,1,1.3861,d,0,1,0,1,0.06548999999999999,Watford,12.0,19.6,15,1,4,2,8,13,5,5,6,2,0,13,3,11,5,3,0,2.5,3.25,2.87,0.384615384615385,0.23076923076923103,Sat,20190831150000,Newcastle United,observation,1567270200,EGNT,Newcastle,2019-08-31 15:00:00,D,59.0,30,3090,Partly Cloudy / Windy,,,46.0,59.0,63.0,29.36,6.0,59.0,260.0,W,,21.0,,,,,,Low,59.0,2,,,,,SCT,,,,,,,,,
34,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,2019-08-31 15:00:00,1,0,0,3,1.0391700000000001,West Ham,7.84210526315789,8.74074074074074,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,0,0,1,0,-1.0391700000000001,Norwich,8.74074074074074,7.84210526315789,15,3,4,6,10,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,20190831150000,West Ham,observation,1567270200,EGLC,Newham,2019-08-31 15:00:00,D,72.0,34,3400,Fair,,,55.0,72.0,57.0,29.78,6.0,72.0,240.0,WSW,,14.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
35,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,2019-08-31 15:00:00,1,0,0,3,1.0391700000000001,West Ham,7.84210526315789,8.74074074074074,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,0,0,1,0,-1.0391700000000001,Norwich,8.74074074074074,7.84210526315789,15,3,4,6,10,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,20190831150000,West Ham,observation,1567270200,EGLC,Newham,2019-08-31 15:00:00,D,72.0,34,3400,Fair,,,55.0,72.0,57.0,29.78,6.0,72.0,240.0,WSW,,14.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
36,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,2019-08-31 15:00:00,1,0,0,3,1.0391700000000001,West Ham,7.84210526315789,8.74074074074074,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,0,0,1,0,-1.0391700000000001,Norwich,8.74074074074074,7.84210526315789,15,3,4,6,10,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,20190831150000,West Ham,observation,1567270200,EGLC,Newham,2019-08-31 15:00:00,D,72.0,34,3400,Fair,,,55.0,72.0,57.0,29.78,6.0,72.0,240.0,WSW,,14.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
37,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,2019-08-31 15:00:00,1,0,0,3,1.0391700000000001,West Ham,7.84210526315789,8.74074074074074,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,0,0,1,0,-1.0391700000000001,Norwich,8.74074074074074,7.84210526315789,15,3,4,6,10,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,20190831150000,West Ham,observation,1567270200,EGLC,Newham,2019-08-31 15:00:00,D,72.0,34,3400,Fair,,,55.0,72.0,57.0,29.78,6.0,72.0,240.0,WSW,,14.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
38,74,h,2.20657,1.1674,2.20657,1.1674,12,5,2,0,2.1159,w,2019-08-31 15:00:00,1,0,0,3,1.0391700000000001,West Ham,7.84210526315789,8.74074074074074,15,7,4,6,7,P Tierney,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,71,a,1.1674,2.20657,1.1674,2.20657,5,12,0,2,0.6576,l,0,0,1,0,-1.0391700000000001,Norwich,8.74074074074074,7.84210526315789,15,3,4,6,10,18,8,16,8,2,0,8,3,10,2,1,0,1.85,3.9,3.9,0.444444444444444,0.375,Sat,20190831150000,West Ham,observation,1567270200,EGLC,Newham,2019-08-31 15:00:00,D,72.0,34,3400,Fair,,,55.0,72.0,57.0,29.78,6.0,72.0,240.0,WSW,,14.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
39,75,h,0.61739,1.2005700000000001,0.61739,1.2005700000000001,0,11,0,3,0.8487,l,2019-08-31 17:30:00,0,0,1,0,-0.58318,Burnley,16.2631578947368,6.20833333333333,17,4,4,5,6,C Kavanagh,7,2,10,6,0,0,15,7,16,4,0,0,9.5,5.5,1.3,0.28571428571428603,0.46666666666666706,Sat,76,a,1.2005700000000001,0.61739,1.2005700000000001,0.61739,11,0,3,0,1.8342,w,1,0,0,3,0.58318,Liverpool,6.20833333333333,16.2631578947368,17,12,4,12,3,7,2,10,6,0,0,15,7,16,4,0,0,9.5,5.5,1.3,0.28571428571428603,0.46666666666666706,Sat,20190831173000,Burnley,observation,1567279200,EGNM,Leeds,2019-08-31 17:30:00,D,57.0,30,3000,Partly Cloudy,,,48.0,57.0,72.0,29.07,6.0,57.0,260.0,W,,17.0,,,,,,Low,57.0,0,,,,,SCT,,,,,,,,,
40,81,h,2.93281,0.291073,2.93281,0.291073,19,4,3,1,2.8819999999999997,w,2019-09-14 12:30:00,1,0,0,3,2.641737,Liverpool,6.95833333333333,41.9,11,15,5,15,4,A Marriner,21,9,5,10,0,0,8,1,4,1,0,0,1.14,8.5,17.0,0.42857142857142894,0.125,Sat,82,a,0.291073,2.93281,0.291073,2.93281,4,19,1,3,0.0716,l,0,0,1,0,-2.641737,Newcastle United,41.9,6.95833333333333,11,4,5,4,8,21,9,5,10,0,0,8,1,4,1,0,0,1.14,8.5,17.0,0.42857142857142894,0.125,Sat,20190914123000,Liverpool,observation,1568470800,EGGP,Liverpool,2019-09-14 12:30:00,D,66.0,34,3400,Fair,,,54.0,66.0,64.0,30.35,6.0,66.0,190.0,S,,9.0,,,,,,Moderate,66.0,4,,,,,CLR,,,,,,,,,
41,81,h,2.93281,0.291073,2.93281,0.291073,19,4,3,1,2.8819999999999997,w,2019-09-14 12:30:00,1,0,0,3,2.641737,Liverpool,6.95833333333333,41.9,11,15,5,15,4,A Marriner,21,9,5,10,0,0,8,1,4,1,0,0,1.14,8.5,17.0,0.42857142857142894,0.125,Sat,82,a,0.291073,2.93281,0.291073,2.93281,4,19,1,3,0.0716,l,0,0,1,0,-2.641737,Newcastle United,41.9,6.95833333333333,11,4,5,4,8,21,9,5,10,0,0,8,1,4,1,0,0,1.14,8.5,17.0,0.42857142857142894,0.125,Sat,20190914123000,Liverpool,observation,1568470800,EGGP,Liverpool,2019-09-14 12:30:00,D,66.0,34,3400,Fair,,,54.0,66.0,64.0,30.35,6.0,66.0,190.0,S,,9.0,,,,,,Moderate,66.0,4,,,,,CLR,,,,,,,,,
42,83,h,1.68545,0.341654,1.68545,0.341654,13,4,1,1,2.4816,d,2019-09-14 15:00:00,0,1,0,1,1.343796,Brighton,3.96428571428571,12.1,14,5,5,5,8,M Oliver,14,5,13,3,0,0,7,1,7,6,2,0,2.15,3.3,3.5,0.3571428571428571,0.14285714285714302,Sat,84,a,0.341654,1.68545,0.341654,1.68545,4,13,1,1,0.3291,d,0,1,0,1,-1.343796,Burnley,12.1,3.96428571428571,14,5,5,6,7,14,5,13,3,0,0,7,1,7,6,2,0,2.15,3.3,3.5,0.3571428571428571,0.14285714285714302,Sat,20190914150000,Brighton,observation,1568479800,EGKK,London/Gatwick,2019-09-14 15:00:00,D,72.0,34,3400,Fair,,,45.0,72.0,38.0,30.19,6.0,72.0,40.0,NE,,6.0,,,,,,Low,72.0,2,,,,,CLR,,,,,,,,,
43,88,h,1.10019,0.45914099999999997,0.339017,0.45914099999999997,4,4,1,0,2.0657,w,2019-09-14 15:00:00,1,0,0,3,-0.120124,Man Utd,9.72,4.7714285714285705,14,8,5,8,4,M Atkinson,10,5,14,3,1,0,9,3,14,9,2,0,1.95,3.5,4.0,0.5,0.33333333333333304,Sat,87,a,0.45914099999999997,1.10019,0.45914099999999997,0.339017,4,4,0,1,0.6281,l,0,0,1,0,0.120124,Leicester,4.7714285714285705,9.72,14,8,5,6,4,10,5,14,3,1,0,9,3,14,9,2,0,1.95,3.5,4.0,0.5,0.33333333333333304,Sat,20190914150000,Man Utd,observation,1568479800,EGCC,Manchester,2019-09-14 15:00:00,D,68.0,34,3400,Fair,,,50.0,68.0,52.0,30.11,6.0,68.0,220.0,SW,,8.0,,,,,,Low,68.0,2,,,,,CLR,,,,,,,,,
44,88,h,1.10019,0.45914099999999997,0.339017,0.45914099999999997,4,4,1,0,2.0657,w,2019-09-14 15:00:00,1,0,0,3,-0.120124,Man Utd,9.72,4.7714285714285705,14,8,5,8,4,M Atkinson,10,5,14,3,1,0,9,3,14,9,2,0,1.95,3.5,4.0,0.5,0.33333333333333304,Sat,87,a,0.45914099999999997,1.10019,0.45914099999999997,0.339017,4,4,0,1,0.6281,l,0,0,1,0,0.120124,Leicester,4.7714285714285705,9.72,14,8,5,6,4,10,5,14,3,1,0,9,3,14,9,2,0,1.95,3.5,4.0,0.5,0.33333333333333304,Sat,20190914150000,Man Utd,observation,1568479800,EGCC,Manchester,2019-09-14 15:00:00,D,68.0,34,3400,Fair,,,50.0,68.0,52.0,30.11,6.0,68.0,220.0,SW,,8.0,,,,,,Low,68.0,2,,,,,CLR,,,,,,,,,
45,89,h,1.8803400000000001,1.57659,1.8803400000000001,1.57659,8,7,0,1,1.5811,l,2019-09-14 15:00:00,0,0,1,0,0.30375,Sheffield United,12.523809523809499,12.823529411764698,14,5,5,5,6,L Mason,17,4,10,12,1,1,11,7,7,6,1,0,2.45,3.2,3.0,0.23529411764705901,0.6363636363636359,Sat,90,a,1.57659,1.8803400000000001,1.57659,1.8803400000000001,7,8,1,0,1.1662,w,1,0,0,3,-0.30375,Southampton,12.823529411764698,12.523809523809499,14,7,5,5,6,17,4,10,12,1,1,11,7,7,6,1,0,2.45,3.2,3.0,0.23529411764705901,0.6363636363636359,Sat,20190914150000,Sheffield United,observation,1568479800,EGCN,Doncaster,2019-09-14 15:00:00,D,68.0,34,3400,Fair,,,46.0,68.0,46.0,30.33,6.0,68.0,220.0,SW,,14.0,,,,,,Low,68.0,2,,,,,CLR,,,,,,,,,
46,92,h,1.49359,3.06799,1.49359,3.06799,5,6,2,5,0.4052,l,2019-09-14 15:00:00,0,0,1,0,-1.5744,Wolves,13.107142857142902,7.1,14,3,5,6,10,G Scott,11,4,8,7,1,0,15,6,11,5,2,0,2.9,3.3,2.5,0.36363636363636404,0.4,Sat,85,a,3.06799,1.49359,3.06799,1.49359,6,5,5,2,2.4323,w,1,0,0,3,1.5744,Chelsea,7.1,13.107142857142902,14,8,5,11,11,11,4,8,7,1,0,15,6,11,5,2,0,2.9,3.3,2.5,0.36363636363636404,0.4,Sat,20190914150000,Wolves,observation,1568479800,EGBB,Birmingham,2019-09-14 15:00:00,D,68.0,34,3400,Fair,,,43.0,68.0,40.0,30.06,6.0,68.0,250.0,WSW,,9.0,,,,,,Low,68.0,2,,,,,CLR,,,,,,,,,
47,92,h,1.49359,3.06799,1.49359,3.06799,5,6,2,5,0.4052,l,2019-09-14 15:00:00,0,0,1,0,-1.5744,Wolves,13.107142857142902,7.1,14,3,5,6,10,G Scott,11,4,8,7,1,0,15,6,11,5,2,0,2.9,3.3,2.5,0.36363636363636404,0.4,Sat,85,a,3.06799,1.49359,3.06799,1.49359,6,5,5,2,2.4323,w,1,0,0,3,1.5744,Chelsea,7.1,13.107142857142902,14,8,5,11,11,11,4,8,7,1,0,15,6,11,5,2,0,2.9,3.3,2.5,0.36363636363636404,0.4,Sat,20190914150000,Wolves,observation,1568479800,EGBB,Birmingham,2019-09-14 15:00:00,D,68.0,34,3400,Fair,,,43.0,68.0,40.0,30.06,6.0,68.0,250.0,WSW,,9.0,,,,,,Low,68.0,2,,,,,CLR,,,,,,,,,
48,94,h,1.7413,2.34436,1.7413,2.34436,6,14,3,2,0.9923,w,2019-09-14 17:30:00,1,0,0,3,-0.60306,Norwich,18.4285714285714,7.95833333333333,16,6,5,9,12,K Friend,7,3,8,3,3,0,25,8,7,16,1,0,15.0,9.0,1.14,0.42857142857142894,0.32,Sat,93,a,2.34436,1.7413,2.34436,1.7413,14,6,2,3,1.7615,l,0,0,1,0,0.60306,Man City,7.95833333333333,18.4285714285714,16,10,5,16,6,7,3,8,3,3,0,25,8,7,16,1,0,15.0,9.0,1.14,0.42857142857142894,0.32,Sat,20190914173000,Norwich,observation,1568488800,EGSH,Norwich,2019-09-14 17:30:00,D,68.0,34,3400,Fair,,,41.0,68.0,37.0,30.23,6.0,68.0,230.0,SW,,6.0,,,,,,Low,68.0,0,,,,,CLR,,,,,,,,,
49,95,h,1.4154200000000001,1.50641,1.4154200000000001,1.50641,3,9,3,1,1.2948,w,2019-09-15 14:00:00,1,0,0,3,-0.0909900000000001,Bournemouth,12.090909090909099,5.51612903225806,13,7,5,8,9,P Tierney,13,6,5,7,0,0,14,5,14,7,4,0,2.9,3.5,2.4,0.46153846153846206,0.3571428571428571,Sun,96,a,1.50641,1.4154200000000001,1.50641,1.4154200000000001,9,3,1,3,1.4259,l,0,0,1,0,0.0909900000000001,Everton,5.51612903225806,12.090909090909099,13,7,5,5,7,13,6,5,7,0,0,14,5,14,7,4,0,2.9,3.5,2.4,0.46153846153846206,0.3571428571428571,Sun,20190915140000,Bournemouth,observation,1568562600,EGHH,Bournemouth,2019-09-15 14:00:00,D,72.0,34,3400,Fair,,,59.0,72.0,64.0,30.2,6.0,72.0,170.0,S,,10.0,,,,,,Moderate,72.0,3,,,,,CLR,,,,,,,,,
50,98,h,2.83209,1.00616,2.07092,1.00616,12,7,2,2,2.5551,d,2019-09-15 16:30:00,0,1,0,1,1.06476,Watford,9.071428571428571,21.4166666666667,15,2,5,4,10,A Taylor,31,7,14,7,3,0,10,4,4,1,3,0,3.6,3.6,2.0,0.22580645161290303,0.4,Sun,97,a,1.00616,2.83209,1.00616,2.07092,7,12,2,2,0.3084,d,0,1,0,1,-1.06476,Arsenal,21.4166666666667,9.071428571428571,15,8,5,8,8,31,7,14,7,3,0,10,4,4,1,3,0,3.6,3.6,2.0,0.22580645161290303,0.4,Sun,20190915163000,Watford,observation,1568571600,EGLL,London/Heathrow,2019-09-15 16:30:00,D,77.0,34,3400,Fair,,,57.0,79.0,50.0,30.09,6.0,77.0,290.0,WNW,,7.0,,,,,,Low,79.0,1,,,,,CLR,,,,,,,,,
51,102,h,2.1802099999999998,1.2977299999999998,1.4190399999999999,1.2977299999999998,6,2,1,3,2.0278,l,2019-09-20 20:00:00,0,0,1,0,0.12130999999999999,Southampton,4.08571428571429,17.9375,19,7,6,6,9,C Kavanagh,25,6,8,4,1,0,6,3,9,5,3,0,2.05,3.6,3.5,0.24,0.5,Fri,101,a,1.2977299999999998,2.1802099999999998,1.2977299999999998,1.4190399999999999,2,6,3,1,0.7327,w,1,0,0,3,-0.12130999999999999,Bournemouth,17.9375,4.08571428571429,19,10,6,11,10,25,6,8,4,1,0,6,3,9,5,3,0,2.05,3.6,3.5,0.24,0.5,Fri,20190920200000,Southampton,observation,1569016200,EGHI,Southampton,2019-09-20 20:00:00,N,61.0,33,3300,Fair,,,41.0,61.0,48.0,30.06,6.0,61.0,80.0,E,,5.0,,,,,,Low,61.0,0,,,,,CLR,,,,,,,,,
52,103,h,1.28752,1.33735,1.28752,1.33735,7,9,2,1,1.3097,w,2019-09-21 12:30:00,1,0,0,3,-0.04983,Leicester,10.6363636363636,5.617647058823531,11,11,6,8,5,P Tierney,16,7,16,8,1,0,11,4,13,2,2,0,2.87,3.5,2.37,0.4375,0.36363636363636404,Sat,104,a,1.33735,1.28752,1.33735,1.28752,9,7,1,2,1.4105,l,0,0,1,0,0.04983,Tottenham,5.617647058823531,10.6363636363636,11,8,6,12,8,16,7,16,8,1,0,11,4,13,2,2,0,2.87,3.5,2.37,0.4375,0.36363636363636404,Sat,20190921123000,Leicester,observation,1569075600,EGNX,East Midlands,2019-09-21 12:30:00,D,70.0,34,3400,Fair,,,50.0,70.0,49.0,29.55,6.0,70.0,110.0,ESE,,16.0,,,,,,Moderate,70.0,3,,,,,CLR,,,,,,,,,
53,105,h,2.39312,0.801428,2.39312,0.801428,7,9,2,0,2.5163,w,2019-09-21 15:00:00,1,0,0,3,1.591692,Burnley,11.68,14.9,14,8,6,8,7,D Coote,13,6,11,7,0,0,11,2,10,3,1,0,2.0,3.8,3.5,0.46153846153846206,0.18181818181818202,Sat,108,a,0.801428,2.39312,0.801428,2.39312,9,7,0,2,0.3365,l,0,0,1,0,-1.591692,Norwich,14.9,11.68,14,6,6,9,14,13,6,11,7,0,0,11,2,10,3,1,0,2.0,3.8,3.5,0.46153846153846206,0.18181818181818202,Sat,20190921150000,Burnley,observation,1569084600,EGNM,Leeds,2019-09-21 15:00:00,D,70.0,34,3400,Fair,,,48.0,70.0,46.0,29.13,6.0,70.0,140.0,SE,,14.0,,,,,,Low,70.0,2,,,,,CLR,,,,,,,,,
54,112,h,1.09807,1.2159200000000001,1.09807,1.2159200000000001,4,6,0,0,1.2702,d,2019-09-21 17:30:00,0,1,0,1,-0.11785,Newcastle United,22.9,6.09523809523809,16,5,6,4,8,M Atkinson,11,4,12,5,2,0,16,3,8,3,1,0,2.5,3.2,3.0,0.36363636363636404,0.1875,Sat,111,a,1.2159200000000001,1.09807,1.2159200000000001,1.09807,6,4,0,0,1.4292,d,0,1,0,1,0.11785,Brighton,6.09523809523809,22.9,16,6,6,5,8,11,4,12,5,2,0,16,3,8,3,1,0,2.5,3.2,3.0,0.36363636363636404,0.1875,Sat,20190921173000,Newcastle United,observation,1569093600,EGNT,Newcastle,2019-09-21 17:30:00,D,59.0,34,3400,Fair,,,55.0,59.0,88.0,29.54,6.0,59.0,130.0,SE,,8.0,,,,,,Low,59.0,0,,,,,CLR,,,,,,,,,
55,115,h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22 14:00:00,1,0,0,3,-0.7645,West Ham,14.947368421052598,17.181818181818198,13,11,6,8,7,A Taylor,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,114,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,0,0,1,0,0.7645,Man Utd,17.181818181818198,14.947368421052598,13,8,6,8,6,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,20190922140000,West Ham,observation,1569167400,EGLC,Newham,2019-09-22 14:00:00,D,64.0,28,2800,Mostly Cloudy,,,59.0,64.0,83.0,29.63,6.0,64.0,240.0,WSW,18.0,6.0,,,,,,Low,64.0,1,,,,,BKN,,,,,,,,,
56,115,h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22 14:00:00,1,0,0,3,-0.7645,West Ham,14.947368421052598,17.181818181818198,13,11,6,8,7,A Taylor,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,114,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,0,0,1,0,0.7645,Man Utd,17.181818181818198,14.947368421052598,13,8,6,8,6,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,20190922140000,West Ham,observation,1569167400,EGLC,Newham,2019-09-22 14:00:00,D,64.0,28,2800,Mostly Cloudy,,,59.0,64.0,83.0,29.63,6.0,64.0,240.0,WSW,18.0,6.0,,,,,,Low,64.0,1,,,,,BKN,,,,,,,,,
57,115,h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22 14:00:00,1,0,0,3,-0.7645,West Ham,14.947368421052598,17.181818181818198,13,11,6,8,7,A Taylor,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,114,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,0,0,1,0,0.7645,Man Utd,17.181818181818198,14.947368421052598,13,8,6,8,6,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,20190922140000,West Ham,observation,1569167400,EGLC,Newham,2019-09-22 14:00:00,D,64.0,28,2800,Mostly Cloudy,,,59.0,64.0,83.0,29.63,6.0,64.0,240.0,WSW,18.0,6.0,,,,,,Low,64.0,1,,,,,BKN,,,,,,,,,
58,115,h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22 14:00:00,1,0,0,3,-0.7645,West Ham,14.947368421052598,17.181818181818198,13,11,6,8,7,A Taylor,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,114,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,0,0,1,0,0.7645,Man Utd,17.181818181818198,14.947368421052598,13,8,6,8,6,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,20190922140000,West Ham,observation,1569167400,EGLC,Newham,2019-09-22 14:00:00,D,64.0,28,2800,Mostly Cloudy,,,59.0,64.0,83.0,29.63,6.0,64.0,240.0,WSW,18.0,6.0,,,,,,Low,64.0,1,,,,,BKN,,,,,,,,,
59,115,h,0.51376,1.27826,0.51376,1.27826,4,5,2,0,0.6305,w,2019-09-22 14:00:00,1,0,0,3,-0.7645,West Ham,14.947368421052598,17.181818181818198,13,11,6,8,7,A Taylor,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,114,a,1.27826,0.51376,1.27826,0.51376,5,4,0,2,2.0981,l,0,0,1,0,0.7645,Man Utd,17.181818181818198,14.947368421052598,13,8,6,8,6,8,6,8,3,2,0,9,3,9,7,2,0,3.1,3.6,2.2,0.75,0.33333333333333304,Sun,20190922140000,West Ham,observation,1569167400,EGLC,Newham,2019-09-22 14:00:00,D,64.0,28,2800,Mostly Cloudy,,,59.0,64.0,83.0,29.63,6.0,64.0,240.0,WSW,18.0,6.0,,,,,,Low,64.0,1,,,,,BKN,,,,,,,,,
